x,y,z,Bx,By,Bz,Bp,faceid
-28.279999999999998, -9.190999999999978, 32.9,-67.36147312,6.599410111,-7.548570023,67.68397354,1
-28.279999999999998, -8.483999999999977, 32.9,-65.13809409,10.81662179,-14.35031203,66.03007352,1
-28.279999999999998, -7.776999999999976, 32.9,-62.19939218,15.43148756,-20.47648764,64.08506219,1
-28.279999999999998, -7.069999999999975, 32.9,-58.52626636,20.40347607,-25.7568715,61.98084938,1
-28.279999999999998, -6.362999999999975, 32.9,-54.14886146,25.63667594,-30.01570095,59.91108704,1
-28.279999999999998, -5.655999999999974, 32.9,-49.16320083,31.06272656,-33.05418646,58.15421994,1
-28.279999999999998, -4.948999999999973, 32.9,-43.74321943,36.56320254,-34.6054616,57.01172709,1
-28.279999999999998, -4.2419999999999725, 32.9,-38.15049833,41.94490381,-34.45338256,56.69951921,1
-28.279999999999998, -3.5349999999999717, 32.9,-32.7370878,46.98785528,-32.44291873,57.26757775,1
-28.279999999999998, -2.827999999999971, 32.9,-27.92699548,51.357704,-28.54738364,58.45965135,1
-28.279999999999998, -2.1209999999999702, 32.9,-24.15369762,54.67838055,-23.04904498,59.7756339,1
-28.279999999999998, -1.4139999999999695, 32.9,-21.75003461,56.67444809,-16.51061427,60.70467092,1
-28.279999999999998, -0.7069999999999688, 32.9,-20.82972078,57.20606078,-9.720837227,60.88029778,1
-28.279999999999998, 3.197442310920451e-14, 32.9,-21.23437303,56.42685081,-3.573841245,60.29003309,1
-28.279999999999998, 0.7070000000000327, 32.9,-22.60119225,54.80313021,1.274291452,59.28066271,1
-28.279999999999998, 1.4140000000000335, 32.9,-24.52132945,52.89605861,4.563462327,58.30341855,1
-28.279999999999998, 2.121000000000034, 32.9,-26.67940208,51.21926487,6.400156772,57.75122154,1
-28.279999999999998, 2.828000000000035, 32.9,-28.89130431,50.06766741,7.170720572,57.80552556,1
-28.279999999999998, 3.5350000000000357, 32.9,-31.0618858,49.45824806,7.267718162,58.40341643,1
-28.279999999999998, 4.242000000000036, 32.9,-33.13042046,49.31155127,6.968427641,59.4075235,1
-28.279999999999998, 4.949000000000037, 32.9,-35.03720482,49.49333039,6.490657912,60.63988353,1
-28.279999999999998, 5.656000000000038, 32.9,-36.70945775,49.83561972,5.931657702,61.89647229,1
-28.279999999999998, 6.363000000000039, 32.9,-38.05785163,50.2453241,5.321023914,63.03167985,1
-28.279999999999998, 7.070000000000039, 32.9,-38.98044927,50.6454399,4.693517466,63.90959246,1
-28.279999999999998, 7.77700000000004, 32.9,-39.37708338,50.98769737,4.019624058,64.42282188,1
-28.279999999999998, 8.48400000000004, 32.9,-39.17233017,51.3219552,3.283619947,64.56325996,1
-28.279999999999998, 9.191000000000042, 32.9,-38.34054987,51.6960656,2.52667272,64.36210813,1
-28.279999999999998, 9.898000000000042, 32.9,-36.9251664,52.15753632,1.777420187,63.90521504,1
-28.279999999999998, 10.605000000000043, 32.9,-35.02632754,52.75947256,1.126689349,63.327763,1
-28.279999999999998, 11.312000000000044, 32.9,-32.78762532,53.48144611,0.704511009,62.73191733,1
-28.279999999999998, 12.019000000000045, 32.9,-30.43218342,54.2656797,0.611825382,62.21641086,1
-28.279999999999998, 12.726000000000045, 32.9,-28.1424517,54.97341264,1.014988544,61.75818719,1
-28.279999999999998, 13.433000000000046, 32.9,-26.02780116,55.66105428,2.120637257,61.44590626,1
-28.279999999999998, 14.140000000000047, 32.9,-24.95293098,56.49146068,4.175754307,61.75705543,1
-28.279999999999998, 14.847000000000047, 32.9,-25.4698046,55.96463788,7.617857627,61.487817,1
-27.572999999999997, -15.553999999999984, 32.9,-68.05421161,-16.22530778,67.22582844,69.96167758,1
-27.572999999999997, -14.846999999999984, 32.9,-67.70186034,-14.55624531,53.46308544,69.24901567,1
-27.572999999999997, -14.139999999999983, 32.9,-68.25170078,-12.6069534,41.77404021,69.40626725,1
-27.572999999999997, -13.432999999999982, 32.9,-69.00335804,-10.71895925,31.32318636,69.83093518,1
-27.572999999999997, -12.725999999999981, 32.9,-69.48940617,-8.586959476,21.70284562,70.01795086,1
-27.572999999999997, -12.01899999999998, 32.9,-69.60446536,-6.057755982,12.6743847,69.86757478,1
-27.572999999999997, -11.31199999999998, 32.9,-69.23917592,-3.068127211,4.157539152,69.30712003,1
-27.572999999999997, -10.604999999999979, 32.9,-68.29731145,0.400762105,-3.851620853,68.29848726,1
-27.572999999999997, -9.897999999999978, 32.9,-66.70852664,4.375785724,-11.34544178,66.85188873,1
-27.572999999999997, -9.190999999999978, 32.9,-64.4020221,8.875104916,-18.22159386,65.01067557,1
-27.572999999999997, -8.483999999999977, 32.9,-61.31250346,13.84608034,-24.34412337,62.85647955,1
-27.572999999999997, -7.776999999999976, 32.9,-57.40304862,19.24030566,-29.55637165,60.54171581,1
-27.572999999999997, -7.069999999999975, 32.9,-52.6974548,24.96066186,-33.61265303,58.31000242,1
