x,y,z,Bx,By,By,Bp,faceid
0.707000000000033,20.5030000000001,-32.9,50,0,0,-366,3
0.707000000000033,21.2100000000001,-32.9,50,0,0,-366,3
0.707000000000033,21.9170000000001,-32.9,50,0,0,-366,3
0.707000000000033,22.6240000000001,-32.9,50,0,0,-366,3
0.707000000000033,23.3310000000001,-32.9,50,0,0,-366,3
0.707000000000033,24.0380000000001,-32.9,50,0,0,-366,3
0.707000000000033,24.7450000000001,-32.9,50,0,0,-366,3
0.707000000000033,25.4520000000001,-32.9,50,0,0,-366,3
0.707000000000033,26.1590000000001,-32.9,50,0,0,-366,3
0.707000000000033,26.8660000000001,-32.9,50,0,0,-366,3
0.707000000000033,27.5730000000001,-32.9,50,0,0,-366,3
0.707000000000033,28.2800000000001,-32.9,50,0,0,-366,3
0.707000000000033,28.9870000000001,-32.9,50,0,0,-366,3
0.707000000000033,29.6940000000001,-32.9,50,0,0,-366,3
0.707000000000033,30.4010000000001,-32.9,50,0,0,-366,3
0.707000000000033,31.1080000000001,-32.9,50,0,0,-366,3
0.707000000000033,31.8150000000001,-32.9,50,0,0,-366,3
1.41400000000003,-31.815,-32.9,50,0,0,-366,3
1.41400000000003,-31.108,-32.9,50,0,0,-366,3
1.41400000000003,-30.401,-32.9,50,0,0,-366,3
1.41400000000003,-29.694,-32.9,50,0,0,-366,3
1.41400000000003,-28.987,-32.9,50,0,0,-366,3
1.41400000000003,-28.28,-32.9,50,0,0,-366,3
1.41400000000003,-27.573,-32.9,50,0,0,-366,3
1.41400000000003,-26.866,-32.9,50,0,0,-366,3
1.41400000000003,-26.159,-32.9,50,0,0,-366,3
1.41400000000003,-25.452,-32.9,50,0,0,-366,3
1.41400000000003,-24.745,-32.9,50,0,0,-366,3
1.41400000000003,-24.038,-32.9,50,0,0,-366,3
1.41400000000003,-23.331,-32.9,50,0,0,-366,3
1.41400000000003,-22.624,-32.9,50,0,0,-366,3
1.41400000000003,-21.917,-32.9,50,0,0,-366,3
1.41400000000003,-21.21,-32.9,50,0,0,-366,3
1.41400000000003,-20.503,-32.9,50,0,0,-366,3
1.41400000000003,-19.796,-32.9,50,0,0,-366,3
1.41400000000003,-19.089,-32.9,50,0,0,-366,3
1.41400000000003,-18.382,-32.9,50,0,0,-366,3
1.41400000000003,-17.675,-32.9,50,0,0,-366,3
1.41400000000003,-16.968,-32.9,50,0,0,-366,3
1.41400000000003,-16.261,-32.9,50,0,0,-366,3
1.41400000000003,-15.554,-32.9,50,0,0,-366,3
1.41400000000003,-14.847,-32.9,50,0,0,-366,3
1.41400000000003,-14.14,-32.9,50,0,0,-366,3
1.41400000000003,-13.433,-32.9,50,0,0,-366,3
1.41400000000003,-12.726,-32.9,50,0,0,-366,3
1.41400000000003,-12.019,-32.9,50,0,0,-366,3
1.41400000000003,-11.312,-32.9,50,0,0,-366,3
1.41400000000003,-10.605,-32.9,50,0,0,-366,3
1.41400000000003,-9.89799999999998,-32.9,50,0,0,-366,3
1.41400000000003,-9.19099999999998,-32.9,50,0,0,-366,3
1.41400000000003,-8.48399999999998,-32.9,50,0,0,-366,3
1.41400000000003,-7.77699999999998,-32.9,50,0,0,-366,3
1.41400000000003,-7.06999999999998,-32.9,50,0,0,-366,3
1.41400000000003,-6.36299999999998,-32.9,50,0,0,-366,3
1.41400000000003,-5.65599999999997,-32.9,50,0,0,-366,3
1.41400000000003,-4.94899999999997,-32.9,50,0,0,-366,3
1.41400000000003,-4.24199999999997,-32.9,50,0,0,-366,3
1.41400000000003,-3.53499999999997,-32.9,50,0,0,-366,3
1.41400000000003,-2.82799999999997,-32.9,50,0,0,-366,3
1.41400000000003,-2.12099999999997,-32.9,50,0,0,-366,3
1.41400000000003,-1.41399999999997,-32.9,50,0,0,-366,3
1.41400000000003,-0.706999999999969,-32.9,50,0,0,-366,3
1.41400000000003,3.19744231092045E-14,-32.9,50,0,0,-366,3
1.41400000000003,0.707000000000033,-32.9,50,0,0,-366,3
1.41400000000003,1.41400000000003,-32.9,50,0,0,-366,3
1.41400000000003,2.12100000000003,-32.9,50,0,0,-366,3
1.41400000000003,2.82800000000003,-32.9,50,0,0,-366,3
1.41400000000003,3.53500000000004,-32.9,50,0,0,-366,3
1.41400000000003,4.24200000000004,-32.9,50,0,0,-366,3
1.41400000000003,4.94900000000004,-32.9,50,0,0,-366,3
1.41400000000003,5.65600000000004,-32.9,50,0,0,-366,3
1.41400000000003,6.36300000000004,-32.9,50,0,0,-366,3
1.41400000000003,7.07000000000004,-32.9,50,0,0,-366,3
1.41400000000003,7.77700000000004,-32.9,50,0,0,-366,3
1.41400000000003,8.48400000000004,-32.9,50,0,0,-366,3
1.41400000000003,9.19100000000004,-32.9,50,0,0,-366,3
1.41400000000003,9.89800000000004,-32.9,50,0,0,-366,3
1.41400000000003,10.605,-32.9,50,0,0,-366,3
1.41400000000003,11.312,-32.9,50,0,0,-366,3
1.41400000000003,12.019,-32.9,50,0,0,-366,3
1.41400000000003,12.726,-32.9,50,0,0,-366,3
1.41400000000003,13.433,-32.9,50,0,0,-366,3
1.41400000000003,14.14,-32.9,50,0,0,-366,3
1.41400000000003,14.847,-32.9,50,0,0,-366,3
1.41400000000003,15.554,-32.9,50,0,0,-366,3
1.41400000000003,16.2610000000001,-32.9,50,0,0,-366,3
1.41400000000003,16.9680000000001,-32.9,50,0,0,-366,3
1.41400000000003,17.6750000000001,-32.9,50,0,0,-366,3
1.41400000000003,18.3820000000001,-32.9,50,0,0,-366,3
1.41400000000003,19.0890000000001,-32.9,50,0,0,-366,3
1.41400000000003,19.7960000000001,-32.9,50,0,0,-366,3
1.41400000000003,20.5030000000001,-32.9,50,0,0,-366,3
1.41400000000003,21.2100000000001,-32.9,50,0,0,-366,3
1.41400000000003,21.9170000000001,-32.9,50,0,0,-366,3
1.41400000000003,22.6240000000001,-32.9,50,0,0,-366,3
1.41400000000003,23.3310000000001,-32.9,50,0,0,-366,3
1.41400000000003,24.0380000000001,-32.9,50,0,0,-366,3
1.41400000000003,24.7450000000001,-32.9,50,0,0,-366,3
1.41400000000003,25.4520000000001,-32.9,50,0,0,-366,3
1.41400000000003,26.1590000000001,-32.9,50,0,0,-366,3
1.41400000000003,26.8660000000001,-32.9,50,0,0,-366,3
1.41400000000003,27.5730000000001,-32.9,50,0,0,-366,3
1.41400000000003,28.2800000000001,-32.9,50,0,0,-366,3
1.41400000000003,28.9870000000001,-32.9,50,0,0,-366,3
1.41400000000003,29.6940000000001,-32.9,50,0,0,-366,3
1.41400000000003,30.4010000000001,-32.9,50,0,0,-366,3
1.41400000000003,31.1080000000001,-32.9,50,0,0,-366,3
1.41400000000003,31.8150000000001,-32.9,50,0,0,-366,3
2.12100000000003,-31.815,-32.9,50,0,0,-366,3
2.12100000000003,-31.108,-32.9,50,0,0,-366,3
2.12100000000003,-30.401,-32.9,50,0,0,-366,3
2.12100000000003,-29.694,-32.9,50,0,0,-366,3
2.12100000000003,-28.987,-32.9,50,0,0,-366,3
2.12100000000003,-28.28,-32.9,50,0,0,-366,3
2.12100000000003,-27.573,-32.9,50,0,0,-366,3
2.12100000000003,-26.866,-32.9,50,0,0,-366,3
2.12100000000003,-26.159,-32.9,50,0,0,-366,3
2.12100000000003,-25.452,-32.9,50,0,0,-366,3
2.12100000000003,-24.745,-32.9,50,0,0,-366,3
2.12100000000003,-24.038,-32.9,50,0,0,-366,3
2.12100000000003,-23.331,-32.9,50,0,0,-366,3
2.12100000000003,-22.624,-32.9,50,0,0,-366,3
2.12100000000003,-21.917,-32.9,50,0,0,-366,3
2.12100000000003,-21.21,-32.9,50,0,0,-366,3
2.12100000000003,-20.503,-32.9,50,0,0,-366,3
2.12100000000003,-19.796,-32.9,50,0,0,-366,3
2.12100000000003,-19.089,-32.9,50,0,0,-366,3
2.12100000000003,-18.382,-32.9,50,0,0,-366,3
2.12100000000003,-17.675,-32.9,50,0,0,-366,3
2.12100000000003,-16.968,-32.9,50,0,0,-366,3
2.12100000000003,-16.261,-32.9,50,0,0,-366,3
2.12100000000003,-15.554,-32.9,50,0,0,-366,3
2.12100000000003,-14.847,-32.9,50,0,0,-366,3
2.12100000000003,-14.14,-32.9,50,0,0,-366,3
2.12100000000003,-13.433,-32.9,50,0,0,-366,3
2.12100000000003,-12.726,-32.9,50,0,0,-366,3
2.12100000000003,-12.019,-32.9,50,0,0,-366,3
2.12100000000003,-11.312,-32.9,50,0,0,-366,3
2.12100000000003,-10.605,-32.9,50,0,0,-366,3
2.12100000000003,-9.89799999999998,-32.9,50,0,0,-366,3
2.12100000000003,-9.19099999999998,-32.9,50,0,0,-366,3
2.12100000000003,-8.48399999999998,-32.9,50,0,0,-366,3
2.12100000000003,-7.77699999999998,-32.9,50,0,0,-366,3
2.12100000000003,-7.06999999999998,-32.9,50,0,0,-366,3
2.12100000000003,-6.36299999999998,-32.9,50,0,0,-366,3
2.12100000000003,-5.65599999999997,-32.9,50,0,0,-366,3
2.12100000000003,-4.94899999999997,-32.9,50,0,0,-366,3
2.12100000000003,-4.24199999999997,-32.9,50,0,0,-366,3
2.12100000000003,-3.53499999999997,-32.9,50,0,0,-366,3
2.12100000000003,-2.82799999999997,-32.9,50,0,0,-366,3
2.12100000000003,-2.12099999999997,-32.9,50,0,0,-366,3
2.12100000000003,-1.41399999999997,-32.9,50,0,0,-366,3
2.12100000000003,-0.706999999999969,-32.9,50,0,0,-366,3
2.12100000000003,3.19744231092045E-14,-32.9,50,0,0,-366,3
2.12100000000003,0.707000000000033,-32.9,50,0,0,-366,3
2.12100000000003,1.41400000000003,-32.9,50,0,0,-366,3
2.12100000000003,2.12100000000003,-32.9,50,0,0,-366,3
2.12100000000003,2.82800000000003,-32.9,50,0,0,-366,3
2.12100000000003,3.53500000000004,-32.9,50,0,0,-366,3
2.12100000000003,4.24200000000004,-32.9,50,0,0,-366,3
2.12100000000003,4.94900000000004,-32.9,50,0,0,-366,3
2.12100000000003,5.65600000000004,-32.9,50,0,0,-366,3
2.12100000000003,6.36300000000004,-32.9,50,0,0,-366,3
2.12100000000003,7.07000000000004,-32.9,50,0,0,-366,3
2.12100000000003,7.77700000000004,-32.9,50,0,0,-366,3
2.12100000000003,8.48400000000004,-32.9,50,0,0,-366,3
2.12100000000003,9.19100000000004,-32.9,50,0,0,-366,3
2.12100000000003,9.89800000000004,-32.9,50,0,0,-366,3
2.12100000000003,10.605,-32.9,50,0,0,-366,3
2.12100000000003,11.312,-32.9,50,0,0,-366,3
2.12100000000003,12.019,-32.9,50,0,0,-366,3
2.12100000000003,12.726,-32.9,50,0,0,-366,3
2.12100000000003,13.433,-32.9,50,0,0,-366,3
2.12100000000003,14.14,-32.9,50,0,0,-366,3
2.12100000000003,14.847,-32.9,50,0,0,-366,3
2.12100000000003,15.554,-32.9,50,0,0,-366,3
2.12100000000003,16.2610000000001,-32.9,50,0,0,-366,3
2.12100000000003,16.9680000000001,-32.9,50,0,0,-366,3
2.12100000000003,17.6750000000001,-32.9,50,0,0,-366,3
2.12100000000003,18.3820000000001,-32.9,50,0,0,-366,3
2.12100000000003,19.0890000000001,-32.9,50,0,0,-366,3
2.12100000000003,19.7960000000001,-32.9,50,0,0,-366,3
2.12100000000003,20.5030000000001,-32.9,50,0,0,-366,3
2.12100000000003,21.2100000000001,-32.9,50,0,0,-366,3
2.12100000000003,21.9170000000001,-32.9,50,0,0,-366,3
2.12100000000003,22.6240000000001,-32.9,50,0,0,-366,3
2.12100000000003,23.3310000000001,-32.9,50,0,0,-366,3
2.12100000000003,24.0380000000001,-32.9,50,0,0,-366,3
2.12100000000003,24.7450000000001,-32.9,50,0,0,-366,3
2.12100000000003,25.4520000000001,-32.9,50,0,0,-366,3
2.12100000000003,26.1590000000001,-32.9,50,0,0,-366,3
2.12100000000003,26.8660000000001,-32.9,50,0,0,-366,3
2.12100000000003,27.5730000000001,-32.9,50,0,0,-366,3
2.12100000000003,28.2800000000001,-32.9,50,0,0,-366,3
2.12100000000003,28.9870000000001,-32.9,50,0,0,-366,3
2.12100000000003,29.6940000000001,-32.9,50,0,0,-366,3
2.12100000000003,30.4010000000001,-32.9,50,0,0,-366,3
2.12100000000003,31.1080000000001,-32.9,50,0,0,-366,3
2.12100000000003,31.8150000000001,-32.9,50,0,0,-366,3
2.82800000000003,-31.815,-32.9,50,0,0,-366,3
2.82800000000003,-31.108,-32.9,50,0,0,-366,3
2.82800000000003,-30.401,-32.9,50,0,0,-366,3
2.82800000000003,-29.694,-32.9,50,0,0,-366,3
2.82800000000003,-28.987,-32.9,50,0,0,-366,3
2.82800000000003,-28.28,-32.9,50,0,0,-366,3
2.82800000000003,-27.573,-32.9,50,0,0,-366,3
2.82800000000003,-26.866,-32.9,50,0,0,-366,3
2.82800000000003,-26.159,-32.9,50,0,0,-366,3
2.82800000000003,-25.452,-32.9,50,0,0,-366,3
2.82800000000003,-24.745,-32.9,50,0,0,-366,3
2.82800000000003,-24.038,-32.9,50,0,0,-366,3
2.82800000000003,-23.331,-32.9,50,0,0,-366,3
2.82800000000003,-22.624,-32.9,50,0,0,-366,3
2.82800000000003,-21.917,-32.9,50,0,0,-366,3
2.82800000000003,-21.21,-32.9,50,0,0,-366,3
2.82800000000003,-20.503,-32.9,50,0,0,-366,3
2.82800000000003,-19.796,-32.9,50,0,0,-366,3
2.82800000000003,-19.089,-32.9,50,0,0,-366,3
2.82800000000003,-18.382,-32.9,50,0,0,-366,3
2.82800000000003,-17.675,-32.9,50,0,0,-366,3
2.82800000000003,-16.968,-32.9,50,0,0,-366,3
2.82800000000003,-16.261,-32.9,50,0,0,-366,3
2.82800000000003,-15.554,-32.9,50,0,0,-366,3
2.82800000000003,-14.847,-32.9,50,0,0,-366,3
2.82800000000003,-14.14,-32.9,50,0,0,-366,3
2.82800000000003,-13.433,-32.9,50,0,0,-366,3
2.82800000000003,-12.726,-32.9,50,0,0,-366,3
2.82800000000003,-12.019,-32.9,50,0,0,-366,3
2.82800000000003,-11.312,-32.9,50,0,0,-366,3
2.82800000000003,-10.605,-32.9,50,0,0,-366,3
2.82800000000003,-9.89799999999998,-32.9,50,0,0,-366,3
2.82800000000003,-9.19099999999998,-32.9,50,0,0,-366,3
2.82800000000003,-8.48399999999998,-32.9,50,0,0,-366,3
2.82800000000003,-7.77699999999998,-32.9,50,0,0,-366,3
2.82800000000003,-7.06999999999998,-32.9,50,0,0,-366,3
2.82800000000003,-6.36299999999998,-32.9,50,0,0,-366,3
2.82800000000003,-5.65599999999997,-32.9,50,0,0,-366,3
2.82800000000003,-4.94899999999997,-32.9,50,0,0,-366,3
2.82800000000003,-4.24199999999997,-32.9,50,0,0,-366,3
2.82800000000003,-3.53499999999997,-32.9,50,0,0,-366,3
2.82800000000003,-2.82799999999997,-32.9,50,0,0,-366,3
2.82800000000003,-2.12099999999997,-32.9,50,0,0,-366,3
2.82800000000003,-1.41399999999997,-32.9,50,0,0,-366,3
2.82800000000003,-0.706999999999969,-32.9,50,0,0,-366,3
2.82800000000003,3.19744231092045E-14,-32.9,50,0,0,-366,3
2.82800000000003,0.707000000000033,-32.9,50,0,0,-366,3
2.82800000000003,1.41400000000003,-32.9,50,0,0,-366,3
2.82800000000003,2.12100000000003,-32.9,50,0,0,-366,3
2.82800000000003,2.82800000000003,-32.9,50,0,0,-366,3
2.82800000000003,3.53500000000004,-32.9,50,0,0,-366,3
2.82800000000003,4.24200000000004,-32.9,50,0,0,-366,3
2.82800000000003,4.94900000000004,-32.9,50,0,0,-366,3
2.82800000000003,5.65600000000004,-32.9,50,0,0,-366,3
2.82800000000003,6.36300000000004,-32.9,50,0,0,-366,3
2.82800000000003,7.07000000000004,-32.9,50,0,0,-366,3
2.82800000000003,7.77700000000004,-32.9,50,0,0,-366,3
2.82800000000003,8.48400000000004,-32.9,50,0,0,-366,3
2.82800000000003,9.19100000000004,-32.9,50,0,0,-366,3
2.82800000000003,9.89800000000004,-32.9,50,0,0,-366,3
2.82800000000003,10.605,-32.9,50,0,0,-366,3
2.82800000000003,11.312,-32.9,50,0,0,-366,3
2.82800000000003,12.019,-32.9,50,0,0,-366,3
2.82800000000003,12.726,-32.9,50,0,0,-366,3
2.82800000000003,13.433,-32.9,50,0,0,-366,3
2.82800000000003,14.14,-32.9,50,0,0,-366,3
2.82800000000003,14.847,-32.9,50,0,0,-366,3
2.82800000000003,15.554,-32.9,50,0,0,-366,3
2.82800000000003,16.2610000000001,-32.9,50,0,0,-366,3
2.82800000000003,16.9680000000001,-32.9,50,0,0,-366,3
2.82800000000003,17.6750000000001,-32.9,50,0,0,-366,3
2.82800000000003,18.3820000000001,-32.9,50,0,0,-366,3
2.82800000000003,19.0890000000001,-32.9,50,0,0,-366,3
2.82800000000003,19.7960000000001,-32.9,50,0,0,-366,3
2.82800000000003,20.5030000000001,-32.9,50,0,0,-366,3
2.82800000000003,21.2100000000001,-32.9,50,0,0,-366,3
2.82800000000003,21.9170000000001,-32.9,50,0,0,-366,3
2.82800000000003,22.6240000000001,-32.9,50,0,0,-366,3
2.82800000000003,23.3310000000001,-32.9,50,0,0,-366,3
2.82800000000003,24.0380000000001,-32.9,50,0,0,-366,3
2.82800000000003,24.7450000000001,-32.9,50,0,0,-366,3
2.82800000000003,25.4520000000001,-32.9,50,0,0,-366,3
2.82800000000003,26.1590000000001,-32.9,50,0,0,-366,3
2.82800000000003,26.8660000000001,-32.9,50,0,0,-366,3
2.82800000000003,27.5730000000001,-32.9,50,0,0,-366,3
2.82800000000003,28.2800000000001,-32.9,50,0,0,-366,3
2.82800000000003,28.9870000000001,-32.9,50,0,0,-366,3
2.82800000000003,29.6940000000001,-32.9,50,0,0,-366,3
2.82800000000003,30.4010000000001,-32.9,50,0,0,-366,3
2.82800000000003,31.1080000000001,-32.9,50,0,0,-366,3
2.82800000000003,31.8150000000001,-32.9,50,0,0,-366,3
3.53500000000004,-31.108,-32.9,50,0,0,-366,3
3.53500000000004,-30.401,-32.9,50,0,0,-366,3
3.53500000000004,-29.694,-32.9,50,0,0,-366,3
3.53500000000004,-28.987,-32.9,50,0,0,-366,3
3.53500000000004,-28.28,-32.9,50,0,0,-366,3
3.53500000000004,-27.573,-32.9,50,0,0,-366,3
3.53500000000004,-26.866,-32.9,50,0,0,-366,3
3.53500000000004,-26.159,-32.9,50,0,0,-366,3
3.53500000000004,-25.452,-32.9,50,0,0,-366,3
3.53500000000004,-24.745,-32.9,50,0,0,-366,3
3.53500000000004,-24.038,-32.9,50,0,0,-366,3
3.53500000000004,-23.331,-32.9,50,0,0,-366,3
3.53500000000004,-22.624,-32.9,50,0,0,-366,3
3.53500000000004,-21.917,-32.9,50,0,0,-366,3
3.53500000000004,-21.21,-32.9,50,0,0,-366,3
3.53500000000004,-20.503,-32.9,50,0,0,-366,3
3.53500000000004,-19.796,-32.9,50,0,0,-366,3
3.53500000000004,-19.089,-32.9,50,0,0,-366,3
3.53500000000004,-18.382,-32.9,50,0,0,-366,3
3.53500000000004,-17.675,-32.9,50,0,0,-366,3
3.53500000000004,-16.968,-32.9,50,0,0,-366,3
3.53500000000004,-16.261,-32.9,50,0,0,-366,3
3.53500000000004,-15.554,-32.9,50,0,0,-366,3
3.53500000000004,-14.847,-32.9,50,0,0,-366,3
3.53500000000004,-14.14,-32.9,50,0,0,-366,3
3.53500000000004,-13.433,-32.9,50,0,0,-366,3
3.53500000000004,-12.726,-32.9,50,0,0,-366,3
3.53500000000004,-12.019,-32.9,50,0,0,-366,3
3.53500000000004,-11.312,-32.9,50,0,0,-366,3
3.53500000000004,-10.605,-32.9,50,0,0,-366,3
3.53500000000004,-9.89799999999998,-32.9,50,0,0,-366,3
3.53500000000004,-9.19099999999998,-32.9,50,0,0,-366,3
3.53500000000004,-8.48399999999998,-32.9,50,0,0,-366,3
3.53500000000004,-7.77699999999998,-32.9,50,0,0,-366,3
3.53500000000004,-7.06999999999998,-32.9,50,0,0,-366,3
3.53500000000004,-6.36299999999998,-32.9,50,0,0,-366,3
3.53500000000004,-5.65599999999997,-32.9,50,0,0,-366,3
3.53500000000004,-4.94899999999997,-32.9,50,0,0,-366,3
3.53500000000004,-4.24199999999997,-32.9,50,0,0,-366,3
3.53500000000004,-3.53499999999997,-32.9,50,0,0,-366,3
3.53500000000004,-2.82799999999997,-32.9,50,0,0,-366,3
3.53500000000004,-2.12099999999997,-32.9,50,0,0,-366,3
3.53500000000004,-1.41399999999997,-32.9,50,0,0,-366,3
3.53500000000004,-0.706999999999969,-32.9,50,0,0,-366,3
3.53500000000004,3.19744231092045E-14,-32.9,50,0,0,-366,3
3.53500000000004,0.707000000000033,-32.9,50,0,0,-366,3
3.53500000000004,1.41400000000003,-32.9,50,0,0,-366,3
3.53500000000004,2.12100000000003,-32.9,50,0,0,-366,3
3.53500000000004,2.82800000000003,-32.9,50,0,0,-366,3
3.53500000000004,3.53500000000004,-32.9,50,0,0,-366,3
3.53500000000004,4.24200000000004,-32.9,50,0,0,-366,3
3.53500000000004,4.94900000000004,-32.9,50,0,0,-366,3
3.53500000000004,5.65600000000004,-32.9,50,0,0,-366,3
3.53500000000004,6.36300000000004,-32.9,50,0,0,-366,3
3.53500000000004,7.07000000000004,-32.9,50,0,0,-366,3
3.53500000000004,7.77700000000004,-32.9,50,0,0,-366,3
3.53500000000004,8.48400000000004,-32.9,50,0,0,-366,3
3.53500000000004,9.19100000000004,-32.9,50,0,0,-366,3
3.53500000000004,9.89800000000004,-32.9,50,0,0,-366,3
3.53500000000004,10.605,-32.9,50,0,0,-366,3
3.53500000000004,11.312,-32.9,50,0,0,-366,3
3.53500000000004,12.019,-32.9,50,0,0,-366,3
3.53500000000004,12.726,-32.9,50,0,0,-366,3
3.53500000000004,13.433,-32.9,50,0,0,-366,3
3.53500000000004,14.14,-32.9,50,0,0,-366,3
3.53500000000004,14.847,-32.9,50,0,0,-366,3
3.53500000000004,15.554,-32.9,50,0,0,-366,3
3.53500000000004,16.2610000000001,-32.9,50,0,0,-366,3
3.53500000000004,16.9680000000001,-32.9,50,0,0,-366,3
3.53500000000004,17.6750000000001,-32.9,50,0,0,-366,3
3.53500000000004,18.3820000000001,-32.9,50,0,0,-366,3
3.53500000000004,19.0890000000001,-32.9,50,0,0,-366,3
3.53500000000004,19.7960000000001,-32.9,50,0,0,-366,3
3.53500000000004,20.5030000000001,-32.9,50,0,0,-366,3
3.53500000000004,21.2100000000001,-32.9,50,0,0,-366,3
3.53500000000004,21.9170000000001,-32.9,50,0,0,-366,3
3.53500000000004,22.6240000000001,-32.9,50,0,0,-366,3
3.53500000000004,23.3310000000001,-32.9,50,0,0,-366,3
3.53500000000004,24.0380000000001,-32.9,50,0,0,-366,3
3.53500000000004,24.7450000000001,-32.9,50,0,0,-366,3
3.53500000000004,25.4520000000001,-32.9,50,0,0,-366,3
3.53500000000004,26.1590000000001,-32.9,50,0,0,-366,3
3.53500000000004,26.8660000000001,-32.9,50,0,0,-366,3
3.53500000000004,27.5730000000001,-32.9,50,0,0,-366,3
3.53500000000004,28.2800000000001,-32.9,50,0,0,-366,3
3.53500000000004,28.9870000000001,-32.9,50,0,0,-366,3
3.53500000000004,29.6940000000001,-32.9,50,0,0,-366,3
3.53500000000004,30.4010000000001,-32.9,50,0,0,-366,3
3.53500000000004,31.1080000000001,-32.9,50,0,0,-366,3
4.24200000000004,-31.108,-32.9,50,0,0,-366,3
4.24200000000004,-30.401,-32.9,50,0,0,-366,3
4.24200000000004,-29.694,-32.9,50,0,0,-366,3
4.24200000000004,-28.987,-32.9,50,0,0,-366,3
4.24200000000004,-28.28,-32.9,50,0,0,-366,3
4.24200000000004,-27.573,-32.9,50,0,0,-366,3
4.24200000000004,-26.866,-32.9,50,0,0,-366,3
4.24200000000004,-26.159,-32.9,50,0,0,-366,3
4.24200000000004,-25.452,-32.9,50,0,0,-366,3
4.24200000000004,-24.745,-32.9,50,0,0,-366,3
4.24200000000004,-24.038,-32.9,50,0,0,-366,3
4.24200000000004,-23.331,-32.9,50,0,0,-366,3
4.24200000000004,-22.624,-32.9,50,0,0,-366,3
4.24200000000004,-21.917,-32.9,50,0,0,-366,3
4.24200000000004,-21.21,-32.9,50,0,0,-366,3
4.24200000000004,-20.503,-32.9,50,0,0,-366,3
4.24200000000004,-19.796,-32.9,50,0,0,-366,3
4.24200000000004,-19.089,-32.9,50,0,0,-366,3
4.24200000000004,-18.382,-32.9,50,0,0,-366,3
4.24200000000004,-17.675,-32.9,50,0,0,-366,3
4.24200000000004,-16.968,-32.9,50,0,0,-366,3
4.24200000000004,-16.261,-32.9,50,0,0,-366,3
4.24200000000004,-15.554,-32.9,50,0,0,-366,3
4.24200000000004,-14.847,-32.9,50,0,0,-366,3
4.24200000000004,-14.14,-32.9,50,0,0,-366,3
4.24200000000004,-13.433,-32.9,50,0,0,-366,3
4.24200000000004,-12.726,-32.9,50,0,0,-366,3
4.24200000000004,-12.019,-32.9,50,0,0,-366,3
4.24200000000004,-11.312,-32.9,50,0,0,-366,3
4.24200000000004,-10.605,-32.9,50,0,0,-366,3
4.24200000000004,-9.89799999999998,-32.9,50,0,0,-366,3
4.24200000000004,-9.19099999999998,-32.9,50,0,0,-366,3
4.24200000000004,-8.48399999999998,-32.9,50,0,0,-366,3
4.24200000000004,-7.77699999999998,-32.9,50,0,0,-366,3
4.24200000000004,-7.06999999999998,-32.9,50,0,0,-366,3
4.24200000000004,-6.36299999999998,-32.9,50,0,0,-366,3
4.24200000000004,-5.65599999999997,-32.9,50,0,0,-366,3
4.24200000000004,-4.94899999999997,-32.9,50,0,0,-366,3
4.24200000000004,-4.24199999999997,-32.9,50,0,0,-366,3
4.24200000000004,-3.53499999999997,-32.9,50,0,0,-366,3
4.24200000000004,-2.82799999999997,-32.9,50,0,0,-366,3
4.24200000000004,-2.12099999999997,-32.9,50,0,0,-366,3
4.24200000000004,-1.41399999999997,-32.9,50,0,0,-366,3
4.24200000000004,-0.706999999999969,-32.9,50,0,0,-366,3
4.24200000000004,3.19744231092045E-14,-32.9,50,0,0,-366,3
4.24200000000004,0.707000000000033,-32.9,50,0,0,-366,3
4.24200000000004,1.41400000000003,-32.9,50,0,0,-366,3
4.24200000000004,2.12100000000003,-32.9,50,0,0,-366,3
4.24200000000004,2.82800000000003,-32.9,50,0,0,-366,3
4.24200000000004,3.53500000000004,-32.9,50,0,0,-366,3
4.24200000000004,4.24200000000004,-32.9,50,0,0,-366,3
4.24200000000004,4.94900000000004,-32.9,50,0,0,-366,3
4.24200000000004,5.65600000000004,-32.9,50,0,0,-366,3
4.24200000000004,6.36300000000004,-32.9,50,0,0,-366,3
4.24200000000004,7.07000000000004,-32.9,50,0,0,-366,3
4.24200000000004,7.77700000000004,-32.9,50,0,0,-366,3
4.24200000000004,8.48400000000004,-32.9,50,0,0,-366,3
4.24200000000004,9.19100000000004,-32.9,50,0,0,-366,3
4.24200000000004,9.89800000000004,-32.9,50,0,0,-366,3
4.24200000000004,10.605,-32.9,50,0,0,-366,3
4.24200000000004,11.312,-32.9,50,0,0,-366,3
4.24200000000004,12.019,-32.9,50,0,0,-366,3
4.24200000000004,12.726,-32.9,50,0,0,-366,3
4.24200000000004,13.433,-32.9,50,0,0,-366,3
4.24200000000004,14.14,-32.9,50,0,0,-366,3
4.24200000000004,14.847,-32.9,50,0,0,-366,3
4.24200000000004,15.554,-32.9,50,0,0,-366,3
4.24200000000004,16.2610000000001,-32.9,50,0,0,-366,3
4.24200000000004,16.9680000000001,-32.9,50,0,0,-366,3
4.24200000000004,17.6750000000001,-32.9,50,0,0,-366,3
4.24200000000004,18.3820000000001,-32.9,50,0,0,-366,3
4.24200000000004,19.0890000000001,-32.9,50,0,0,-366,3
4.24200000000004,19.7960000000001,-32.9,50,0,0,-366,3
4.24200000000004,20.5030000000001,-32.9,50,0,0,-366,3
